file_name,column_name,data_type,description,unit,allowed_values_or_range,missing_value_rule,notes
data/plot_data/Fig01_workflow_data.csv,usable_for_paper,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,phase_order,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,short_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,figure_group,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,include_in_main_workflow,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,source_phase,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,history_hours,object,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,comparison_baseline,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,interpretation,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,MAE_std,float64,standard deviation of MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,plot_model_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,plot_group,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,is_final_five_seed,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,has_errorbar,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig02_main_forecasting_performance.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,seed_count,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,MAE_mean,float64,mean MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,MAE_std,float64,standard deviation of MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,MAE_cv,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,all_seeds_outperform_seasonal,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
